station_complex_id,dow,hora,ridership
111,4,5,1287
111,4,6,2627
111,4,7,4537
111,4,8,5170
111,4,9,3398
111,4,10,1698
111,4,11,1382
111,4,12,1194
111,4,13,1236
111,4,14,1213
111,4,15,1280
111,4,16,1163
111,4,17,1142
111,4,18,878
111,4,19,680
111,4,20,451
111,4,21,402
111,4,22,280
111,4,23,233
111,5,0,62
111,5,1,25
111,5,2,26
111,5,3,120
111,5,4,173
111,5,5,1216
111,5,6,2568
111,5,7,4229
111,5,8,4907
111,5,9,3246
111,5,10,1768
111,5,11,1222
111,5,12,1063
111,5,13,1222
111,5,14,1286
111,5,15,1415
111,5,16,1285
111,5,17,1283
111,5,18,1227
111,5,19,792
111,5,20,731
111,5,21,638
111,5,22,474
111,5,23,372
111,6,0,175
111,6,1,109
111,6,2,63
111,6,3,92
111,6,4,128
111,6,5,424
111,6,6,1119
111,6,7,1510
111,6,8,2075
111,6,9,2285
111,6,10,2199
111,6,11,2036
111,6,12,1896
111,6,13,1990
111,6,14,2070
111,6,15,1881
111,6,16,1679
111,6,17,1465
111,6,18,1352
111,6,19,994
111,6,20,837
111,6,21,792
111,6,22,586
111,6,23,432
113,0,0,373
113,0,1,192
113,0,2,102
113,0,3,83
113,0,4,129
113,0,5,182
113,0,6,471
113,0,7,983
113,0,8,1527
113,0,9,1996
113,0,10,2318
113,0,11,2487
113,0,12,2632
113,0,13,2768
113,0,14,2688
113,0,15,2411
113,0,16,2196
113,0,17,1865
113,0,18,1597
113,0,19,1121
113,0,20,757
113,0,21,562
113,0,22,567
113,0,23,334
113,1,0,161
113,1,1,46
113,1,2,46
113,1,3,46
113,1,4,210
113,1,5,973
113,1,6,1826
113,1,7,3919
113,1,8,5776
113,1,9,3595
113,1,10,2026
113,1,11,1755
113,1,12,1689
113,1,13,1854
113,1,14,2108
113,1,15,2210
113,1,16,2037
113,1,17,1957
113,1,18,1503
113,1,19,1052
113,1,20,727
113,1,21,536
113,1,22,370
113,1,23,264
113,2,0,79
113,2,1,41
113,2,2,31
113,2,3,64
113,2,4,157
113,2,5,1075
113,2,6,1975
113,2,7,4427
113,2,8,6540
113,2,9,3873
113,2,10,1922
113,2,11,1654
113,2,12,1458
113,2,13,1615
113,2,14,2029
113,2,15,2162
113,2,16,2018
113,2,17,1958
113,2,18,1438
113,2,19,988
113,2,20,624
113,2,21,536
113,2,22,387
113,2,23,248
113,3,0,152
113,3,1,150
113,3,2,91
113,3,3,69
113,3,4,198
113,3,5,1060
113,3,6,1982
113,3,7,4608
113,3,8,6295
113,3,9,3909
113,3,10,2195
113,3,11,1855
113,3,12,1757
113,3,13,1846
113,3,14,2411
113,3,15,2420
113,3,16,2336
113,3,17,2231
113,3,18,1599
113,3,19,1095
113,3,20,757
113,3,21,562
113,3,22,429
113,3,23,255
113,4,0,101
113,4,1,46
113,4,2,42
113,4,3,61
113,4,4,166
113,4,5,1139
113,4,6,2095
113,4,7,4907
113,4,8,7266
113,4,9,4271
113,4,10,2208
113,4,11,1768
113,4,12,1805
113,4,13,1797
113,4,14,2427
113,4,15,2390
113,4,16,2489
113,4,17,2197
113,4,18,1669
113,4,19,1165
113,4,20,894
113,4,21,649
113,4,22,475
113,4,23,309
113,5,0,136
113,5,1,64
113,5,2,43
113,5,3,49
113,5,4,194
113,5,5,1120
113,5,6,2077
113,5,7,4629
113,5,8,6981
113,5,9,4218
113,5,10,2339
113,5,11,1821
113,5,12,1745
113,5,13,2053
113,5,14,2725
113,5,15,2612
113,5,16,2589
113,5,17,2334
113,5,18,2006
113,5,19,1413
113,5,20,1176
113,5,21,896
113,5,22,725
113,5,23,557
113,6,0,368
113,6,1,206
113,6,2,125
113,6,3,79
113,6,4,150
113,6,5,453
113,6,6,960
113,6,7,1709
113,6,8,2454
113,6,9,2942
113,6,10,2771
113,6,11,3027
113,6,12,3169
113,6,13,3059
113,6,14,3062
113,6,15,3045
113,6,16,2781
113,6,17,2446
113,6,18,2289
113,6,19,1826
113,6,20,1517
113,6,21,1086
113,6,22,817
113,6,23,594
114,0,0,498
114,0,1,386
114,0,2,267
114,0,3,191
114,0,4,145
114,0,5,99
114,0,6,354
114,0,7,781
114,0,8,1231
114,0,9,1853
114,0,10,2171
114,0,11,2288
114,0,12,2432
114,0,13,2467
114,0,14,2286
114,0,15,2144
114,0,16,1762
114,0,17,1621
114,0,18,1255
114,0,19,920
114,0,20,666
114,0,21,492
114,0,22,532
114,0,23,370
114,1,0,142
114,1,1,86
114,1,2,71
114,1,3,57
114,1,4,140
114,1,5,851
114,1,6,1794
114,1,7,4084
114,1,8,7051
114,1,9,4576
114,1,10,2009
114,1,11,1628
114,1,12,1581
114,1,13,1531
114,1,14,1723
114,1,15,1729
114,1,16,1611
114,1,17,1669
114,1,18,1205
114,1,19,841
114,1,20,606
114,1,21,485
114,1,22,348
114,1,23,236
114,2,0,136
114,2,1,58
114,2,2,58
114,2,3,49
114,2,4,117
114,2,5,960
114,2,6,2045
114,2,7,4730
114,2,8,8535
114,2,9,5213
114,2,10,2147
114,2,11,1545
114,2,12,1406
114,2,13,1373
114,2,14,1607
114,2,15,1582
114,2,16,1580
114,2,17,1528
114,2,18,1182
114,2,19,828
114,2,20,596
114,2,21,484
114,2,22,363
114,2,23,226
114,3,0,216
114,3,1,205
114,3,2,147
114,3,3,86
114,3,4,154
114,3,5,960
114,3,6,2102
114,3,7,4889
114,3,8,8530
114,3,9,5447
114,3,10,2288
114,3,11,1835
114,3,12,1635
114,3,13,1593
114,3,14,1897
114,3,15,1807
114,3,16,1718
114,3,17,1641
114,3,18,1264
114,3,19,934
114,3,20,696
114,3,21,497
114,3,22,390
114,3,23,295
114,4,0,150
114,4,1,109
114,4,2,71
114,4,3,66
114,4,4,122
114,4,5,1022
114,4,6,2223
114,4,7,5154
114,4,8,9240
114,4,9,5780
114,4,10,2440
114,4,11,1833
114,4,12,1623
114,4,13,1564
114,4,14,1914
114,4,15,1795
114,4,16,1848
114,4,17,1774
114,4,18,1345
114,4,19,1017
114,4,20,789
114,4,21,612
114,4,22,498
114,4,23,323
114,5,0,179
114,5,1,111
114,5,2,81
114,5,3,77
114,5,4,148
114,5,5,992
114,5,6,2106
114,5,7,4988
114,5,8,8449
114,5,9,5500
114,5,10,2454
114,5,11,1884
114,5,12,1673
114,5,13,1582
114,5,14,2036
114,5,15,1930
114,5,16,1894
114,5,17,1871
114,5,18,1683
114,5,19,1320
114,5,20,1057
114,5,21,842
114,5,22,803
114,5,23,679
114,6,0,522
114,6,1,350
114,6,2,238
114,6,3,124
114,6,4,145
114,6,5,333
114,6,6,733
114,6,7,1307
114,6,8,2033
114,6,9,2485
114,6,10,2430
114,6,11,2708
114,6,12,2796
114,6,13,2777
114,6,14,2597
114,6,15,2502
114,6,16,2196
114,6,17,2057
114,6,18,2048
114,6,19,1724
114,6,20,1318
114,6,21,1102
114,6,22,1002
114,6,23,823
118,0,0,889
118,0,1,596
118,0,2,369
118,0,3,264
118,0,4,213
118,0,5,85
118,0,6,38
118,0,7,136
118,0,8,149
118,0,9,211
118,0,10,363
118,0,11,545
118,0,12,712
118,0,13,974
118,0,14,1039
118,0,15,1202
118,0,16,1225
118,0,17,1360
118,0,18,1395
118,0,19,1219
118,0,20,1091
118,0,21,955
118,0,22,808
118,0,23,537
118,1,0,256
118,1,1,159
118,1,2,102
118,1,3,72
118,1,4,43
118,1,5,100
118,1,6,295
118,1,7,796
118,1,8,1220
118,1,9,1065
118,1,10,1044
118,1,11,1135
118,1,12,1493
118,1,13,1839
118,1,14,2457
118,1,15,3558
118,1,16,4227
118,1,17,4999
118,1,18,4933
118,1,19,3796
118,1,20,3006
118,1,21,2292
118,1,22,1057
118,1,23,623
118,2,0,402
118,2,1,136
118,2,2,107
118,2,3,66
118,2,4,51
118,2,5,129
118,2,6,405
118,2,7,984
118,2,8,1540
118,2,9,1409
118,2,10,1238
118,2,11,1306
118,2,12,1683
118,2,13,1921
118,2,14,2674
118,2,15,4169
118,2,16,4976
118,2,17,5877
118,2,18,5858
118,2,19,4330
118,2,20,3746
118,2,21,2936
118,2,22,1647
118,2,23,1000
118,3,0,857
118,3,1,553
118,3,2,300
118,3,3,200
118,3,4,146
118,3,5,160
118,3,6,429
118,3,7,972
118,3,8,1544
118,3,9,1516
118,3,10,1251
118,3,11,1355
118,3,12,1809
118,3,13,2091
118,3,14,2665
118,3,15,4389
118,3,16,5182
118,3,17,5939
118,3,18,5863
118,3,19,4830
118,3,20,3805
118,3,21,3137
118,3,22,1811
118,3,23,1077
118,4,0,575
118,4,1,203
118,4,2,124
118,4,3,105
118,4,4,75
118,4,5,148
118,4,6,439
118,4,7,1043
118,4,8,1780
118,4,9,1488
118,4,10,1287
118,4,11,1442
118,4,12,1760
118,4,13,2232
118,4,14,2921
118,4,15,4481
118,4,16,5311
118,4,17,6310
118,4,18,6256
118,4,19,5147
118,4,20,4205
118,4,21,3464
118,4,22,1919
118,4,23,1202
118,5,0,727
118,5,1,274
118,5,2,151
118,5,3,100
118,5,4,82
118,5,5,142
118,5,6,393
118,5,7,1050
118,5,8,1648
118,5,9,1613
118,5,10,1487
118,5,11,1560
118,5,12,1976
118,5,13,2463
118,5,14,3198
118,5,15,4755
118,5,16,5519
118,5,17,6308
118,5,18,6117
118,5,19,5103
118,5,20,4271
118,5,21,3224
118,5,22,2361
118,5,23,1733
118,6,0,1164
118,6,1,677
118,6,2,382
118,6,3,242
118,6,4,173
118,6,5,102
118,6,6,82
118,6,7,158
118,6,8,262
118,6,9,364
118,6,10,494
118,6,11,752
118,6,12,1104
118,6,13,1418
118,6,14,1399
118,6,15,1628
118,6,16,1685
118,6,17,1768
118,6,18,1843
118,6,19,1830
118,6,20,1497
118,6,21,1601
118,6,22,1493
118,6,23,1310
119,0,0,1880
119,0,1,1134
119,0,2,732
119,0,3,450
119,0,4,327
119,0,5,222
119,0,6,245
119,0,7,501
119,0,8,678
119,0,9,920
119,0,10,1540
119,0,11,1959
119,0,12,2610
119,0,13,2689
119,0,14,2946
119,0,15,3235
119,0,16,3367
119,0,17,3300
119,0,18,3025
119,0,19,2566
119,0,20,2122
119,0,21,1737
119,0,22,1728
119,0,23,1250
119,1,0,721
119,1,1,324
119,1,2,212
119,1,3,117
119,1,4,126
119,1,5,493
119,1,6,2032
119,1,7,6265
119,1,8,12313
119,1,9,8159
119,1,10,4573
119,1,11,4263
119,1,12,4392
119,1,13,5262
119,1,14,7014
119,1,15,10442
119,1,16,9832
119,1,17,10230
119,1,18,8837
119,1,19,6472
119,1,20,4873
119,1,21,3095
119,1,22,2140
119,1,23,1485
119,2,0,770
119,2,1,331
119,2,2,235
119,2,3,149
119,2,4,202
119,2,5,582
119,2,6,2575
119,2,7,7907
119,2,8,15434
119,2,9,10484
119,2,10,5344
119,2,11,4502
119,2,12,4902
119,2,13,5533
119,2,14,6981
119,2,15,12807
119,2,16,11084
119,2,17,11392
119,2,18,10007
119,2,19,7484
119,2,20,6146
119,2,21,4025
119,2,22,2688
119,2,23,1899
119,3,0,1256
119,3,1,977
119,3,2,627
119,3,3,304
119,3,4,347
119,3,5,561
119,3,6,2587
119,3,7,7973
119,3,8,15619
119,3,9,10890
119,3,10,5747
119,3,11,4666
119,3,12,5177
119,3,13,5999
119,3,14,7767
119,3,15,13440
119,3,16,11570
119,3,17,12554
119,3,18,11009
119,3,19,8401
119,3,20,6594
119,3,21,4339
119,3,22,2950
119,3,23,2024
119,4,0,922
119,4,1,411
119,4,2,260
119,4,3,154
119,4,4,205
119,4,5,582
119,4,6,2802
119,4,7,8490
119,4,8,17399
119,4,9,12018
119,4,10,5976
119,4,11,5202
119,4,12,5544
119,4,13,6652
119,4,14,8212
119,4,15,14597
119,4,16,12760
119,4,17,13328
119,4,18,11585
119,4,19,8715
119,4,20,7232
119,4,21,4913
119,4,22,3626
119,4,23,2536
119,5,0,1173
119,5,1,548
119,5,2,367
119,5,3,219
119,5,4,235
119,5,5,563
119,5,6,2539
119,5,7,7539
119,5,8,16095
119,5,9,11431
119,5,10,6308
119,5,11,5506
119,5,12,6248
119,5,13,7473
119,5,14,9842
119,5,15,13607
119,5,16,12506
119,5,17,13036
119,5,18,12023
119,5,19,10173
119,5,20,7968
119,5,21,5169
119,5,22,4166
119,5,23,3643
119,6,0,2078
119,6,1,1314
119,6,2,801
119,6,3,458
119,6,4,404
119,6,5,225
119,6,6,393
119,6,7,715
119,6,8,1114
119,6,9,1484
119,6,10,2147
119,6,11,2788
119,6,12,3712
119,6,13,3864
119,6,14,4175
119,6,15,4549
119,6,16,4225
119,6,17,4198
119,6,18,4286
119,6,19,4197
119,6,20,3746
119,6,21,3406
119,6,22,3019
119,6,23,2841
120,0,0,3033
120,0,1,1879
120,0,2,1258
120,0,3,776
120,0,4,504
120,0,5,317
120,0,6,447
120,0,7,775
120,0,8,1338
120,0,9,2264
120,0,10,3489
120,0,11,4879
120,0,12,5910
120,0,13,7175
120,0,14,7549
120,0,15,8736
120,0,16,9092
120,0,17,9316
120,0,18,7471
120,0,19,5283
120,0,20,3766
120,0,21,2791
120,0,22,3066
120,0,23,2080
120,1,0,965
120,1,1,438
120,1,2,235
120,1,3,141
120,1,4,289
120,1,5,900
120,1,6,3342
120,1,7,11520
120,1,8,28280
120,1,9,20777
120,1,10,9049
120,1,11,7180
120,1,12,6764
120,1,13,7218
120,1,14,8452
120,1,15,9984
120,1,16,10169
120,1,17,11532
120,1,18,11359
120,1,19,8087
120,1,20,6071
120,1,21,3835
120,1,22,2827
120,1,23,1916
120,2,0,933
120,2,1,347
120,2,2,167
120,2,3,114
120,2,4,292
120,2,5,1235
120,2,6,4234
120,2,7,14675
120,2,8,35921
120,2,9,26664
120,2,10,10437
120,2,11,7254
120,2,12,6529
120,2,13,6848
120,2,14,8357
120,2,15,10204
120,2,16,10155
120,2,17,11646
120,2,18,12111
120,2,19,8598
120,2,20,7206
120,2,21,4671
120,2,22,3439
120,2,23,2433
120,3,0,1798
120,3,1,1613
120,3,2,1112
120,3,3,472
120,3,4,456
120,3,5,1259
120,3,6,4381
120,3,7,14849
120,3,8,35264
120,3,9,26881
120,3,10,11461
120,3,11,8168
120,3,12,7852
120,3,13,8405
120,3,14,9890
120,3,15,11322
120,3,16,11385
120,3,17,13537
120,3,18,13822
120,3,19,9860
120,3,20,7560
120,3,21,5343
120,3,22,4161
120,3,23,3090
120,4,0,1254
120,4,1,516
120,4,2,227
120,4,3,157
120,4,4,336
120,4,5,1213
120,4,6,4422
120,4,7,15320
120,4,8,37408
120,4,9,29239
120,4,10,12356
120,4,11,9032
120,4,12,8258
120,4,13,8686
120,4,14,10004
120,4,15,12137
120,4,16,12304
120,4,17,14333
120,4,18,14839
120,4,19,10255
120,4,20,8181
120,4,21,5567
120,4,22,4510
120,4,23,3483
120,5,0,1721
120,5,1,679
120,5,2,334
120,5,3,183
120,5,4,381
120,5,5,1149
120,5,6,4092
120,5,7,13540
120,5,8,33085
120,5,9,26896
120,5,10,12045
120,5,11,9113
120,5,12,8625
120,5,13,9564
120,5,14,11254
120,5,15,12841
120,5,16,12676
120,5,17,14842
120,5,18,14983
120,5,19,12041
120,5,20,9100
120,5,21,6412
120,5,22,5116
120,5,23,4600
120,6,0,3066
120,6,1,1747
120,6,2,1161
120,6,3,730
120,6,4,554
120,6,5,381
120,6,6,712
120,6,7,1257
120,6,8,2220
120,6,9,3559
120,6,10,4832
120,6,11,6349
120,6,12,8027
120,6,13,8859
120,6,14,9558
120,6,15,10878
120,6,16,11728
120,6,17,11622
120,6,18,11452
120,6,19,8884
120,6,20,6565
120,6,21,5045
120,6,22,4145
120,6,23,4705
122,0,0,449
122,0,1,241
122,0,2,120
122,0,3,52
122,0,4,48
122,0,5,103
122,0,6,197
122,0,7,319
122,0,8,531
122,0,9,785
122,0,10,1090
122,0,11,1400
122,0,12,1581
122,0,13,1439
122,0,14,1476
122,0,15,1378
122,0,16,1383
122,0,17,1255
122,0,18,1090
122,0,19,875
122,0,20,582
122,0,21,515
122,0,22,732
122,0,23,325
122,1,0,175
122,1,1,61
122,1,2,41
122,1,3,24
122,1,4,72
122,1,5,613
122,1,6,1793
122,1,7,4929
122,1,8,12334
122,1,9,9357
122,1,10,3480
122,1,11,2498
122,1,12,2191
122,1,13,2168
122,1,14,2543
122,1,15,3174
122,1,16,3132
122,1,17,3700
122,1,18,2944
122,1,19,1725
122,1,20,1134
122,1,21,681
122,1,22,668
122,1,23,593
122,2,0,273
122,2,1,79
122,2,2,72
122,2,3,30
122,2,4,88
122,2,5,755
122,2,6,2303
122,2,7,6624
122,2,8,15903
122,2,9,12062
122,2,10,4436
122,2,11,2740
122,2,12,2384
122,2,13,2659
122,2,14,3188
122,2,15,3723
122,2,16,3753
122,2,17,4457
122,2,18,3675
122,2,19,2219
122,2,20,1478
122,2,21,902
122,2,22,895
122,2,23,605
122,3,0,412
122,3,1,369
122,3,2,175
122,3,3,100
122,3,4,132
122,3,5,821
122,3,6,2354
122,3,7,6566
122,3,8,15795
122,3,9,12274
122,3,10,4717
122,3,11,3195
122,3,12,2833
122,3,13,2847
122,3,14,3638
122,3,15,3892
122,3,16,4063
122,3,17,4764
122,3,18,3830
122,3,19,2381
122,3,20,1677
122,3,21,1017
122,3,22,1348
122,3,23,899
122,4,0,353
122,4,1,122
122,4,2,77
122,4,3,47
122,4,4,104
122,4,5,874
122,4,6,2575
122,4,7,6942
122,4,8,17144
122,4,9,13345
122,4,10,5042
122,4,11,3346
122,4,12,2854
122,4,13,2949
122,4,14,3783
122,4,15,4224
122,4,16,4328
122,4,17,5342
122,4,18,4290
122,4,19,2609
122,4,20,1791
122,4,21,1062
122,4,22,1380
122,4,23,959
122,5,0,339
122,5,1,122
122,5,2,67
122,5,3,51
122,5,4,121
122,5,5,787
122,5,6,2360
122,5,7,6425
122,5,8,15631
122,5,9,12481
122,5,10,4834
122,5,11,3547
122,5,12,3042
122,5,13,3022
122,5,14,3993
122,5,15,4341
122,5,16,4486
122,5,17,5269
122,5,18,4397
122,5,19,3153
122,5,20,2291
122,5,21,1524
122,5,22,1350
122,5,23,1213
122,6,0,510
122,6,1,259
122,6,2,98
122,6,3,69
122,6,4,98
122,6,5,169
122,6,6,341
122,6,7,620
122,6,8,965
122,6,9,1326
122,6,10,1573
122,6,11,1859
122,6,12,2070
122,6,13,2104
122,6,14,2071
122,6,15,1958
122,6,16,2003
122,6,17,2136
122,6,18,1928
122,6,19,1600
122,6,20,1277
122,6,21,974
122,6,22,784
122,6,23,977
123,0,0,290
123,0,1,203
123,0,2,99
123,0,3,83
123,0,4,117
123,0,5,101
123,0,6,218
123,0,7,286
123,0,8,362
123,0,9,492
123,0,10,684
123,0,11,702
123,0,12,846
123,0,13,857
123,0,14,929
123,0,15,895
123,0,16,904
123,0,17,938
123,0,18,753
123,0,19,521
123,0,20,488
123,0,21,377
123,0,22,390
123,0,23,197
123,1,0,158
123,1,1,53
123,1,2,22
123,1,3,59
123,1,4,123
123,1,5,620
123,1,6,1729
123,1,7,3279
123,1,8,5721
123,1,9,3689
123,1,10,1873
123,1,11,1419
123,1,12,1533
123,1,13,1902
123,1,14,2733
123,1,15,3550
123,1,16,3582
123,1,17,3458
123,1,18,2737
123,1,19,1557
123,1,20,903
123,1,21,575
123,1,22,433
123,1,23,248
123,2,0,143
123,2,1,66
123,2,2,59
123,2,3,135
123,2,4,186
123,2,5,762
123,2,6,2235
123,2,7,4143
123,2,8,7368
123,2,9,4748
123,2,10,2372
123,2,11,1809
123,2,12,1837
123,2,13,2346
123,2,14,3863
123,2,15,3825
123,2,16,4261
123,2,17,4193
123,2,18,3301
123,2,19,1862
123,2,20,1120
123,2,21,845
123,2,22,614
123,2,23,396
123,3,0,274
123,3,1,216
123,3,2,179
123,3,3,162
123,3,4,224
123,3,5,813
123,3,6,2295
123,3,7,4277
123,3,8,7185
123,3,9,4699
123,3,10,2531
123,3,11,1918
123,3,12,1926
123,3,13,2352
123,3,14,3801
123,3,15,4196
123,3,16,4465
123,3,17,4441
123,3,18,3579
123,3,19,2032
123,3,20,1162
123,3,21,789
123,3,22,582
123,3,23,385
123,4,0,231
123,4,1,107
123,4,2,77
123,4,3,132
123,4,4,197
123,4,5,816
123,4,6,2475
123,4,7,4542
123,4,8,7770
123,4,9,5261
123,4,10,2678
123,4,11,1924
123,4,12,2005
123,4,13,2422
123,4,14,4369
123,4,15,4537
123,4,16,4967
123,4,17,4885
123,4,18,3976
123,4,19,2182
123,4,20,1300
123,4,21,854
123,4,22,724
123,4,23,465
123,5,0,271
123,5,1,136
123,5,2,78
123,5,3,164
123,5,4,195
123,5,5,804
123,5,6,2311
123,5,7,4109
123,5,8,7099
123,5,9,5042
123,5,10,2588
123,5,11,2088
123,5,12,2375
123,5,13,2738
123,5,14,4321
123,5,15,4427
123,5,16,4747
123,5,17,4532
123,5,18,3472
123,5,19,2421
123,5,20,1670
123,5,21,1075
123,5,22,875
123,5,23,523
123,6,0,319
123,6,1,161
123,6,2,129
123,6,3,93
123,6,4,136
123,6,5,189
123,6,6,421
123,6,7,572
123,6,8,703
123,6,9,956
123,6,10,892
123,6,11,1106
123,6,12,1503
123,6,13,1440
123,6,14,1491
123,6,15,1443
123,6,16,1479
123,6,17,1423
123,6,18,1391
123,6,19,1077
123,6,20,822
123,6,21,655
123,6,22,601
123,6,23,438
124,0,0,450
124,0,1,293
124,0,2,204
124,0,3,108
124,0,4,235
124,0,5,155
124,0,6,169
124,0,7,274
124,0,8,403
124,0,9,599
124,0,10,800
124,0,11,950
124,0,12,1095
124,0,13,1195
124,0,14,1208
124,0,15,1128
124,0,16,1110
124,0,17,1023
124,0,18,898
124,0,19,655
124,0,20,538
124,0,21,410
124,0,22,476
124,0,23,337
124,1,0,154
124,1,1,93
124,1,2,67
124,1,3,66
124,1,4,126
124,1,5,587
124,1,6,1368
124,1,7,3641
124,1,8,7318
124,1,9,4888
124,1,10,2089
124,1,11,1705
124,1,12,1604
124,1,13,1661
124,1,14,2589
124,1,15,2440
124,1,16,2644
124,1,17,3023
124,1,18,2663
124,1,19,1532
124,1,20,919
124,1,21,852
124,1,22,674
124,1,23,314
124,2,0,189
124,2,1,92
124,2,2,53
124,2,3,91
124,2,4,327
124,2,5,816
124,2,6,1754
124,2,7,4617
124,2,8,9351
124,2,9,6539
124,2,10,2595
124,2,11,2039
124,2,12,1867
124,2,13,2011
124,2,14,2988
124,2,15,2652
124,2,16,2951
124,2,17,3644
124,2,18,3112
124,2,19,1840
124,2,20,1258
124,2,21,1004
124,2,22,845
124,2,23,474
124,3,0,361
124,3,1,282
124,3,2,340
124,3,3,404
124,3,4,486
124,3,5,934
124,3,6,1862
124,3,7,4604
124,3,8,9560
124,3,9,6869
124,3,10,2857
124,3,11,2286
124,3,12,2089
124,3,13,2230
124,3,14,3318
124,3,15,3129
124,3,16,3206
124,3,17,3831
124,3,18,3463
124,3,19,2057
124,3,20,1470
124,3,21,1079
124,3,22,863
124,3,23,544
124,4,0,274
124,4,1,146
124,4,2,111
124,4,3,130
124,4,4,383
124,4,5,868
124,4,6,1914
124,4,7,4919
124,4,8,10175
124,4,9,7045
124,4,10,3111
124,4,11,2291
124,4,12,2292
124,4,13,2165
124,4,14,3346
124,4,15,3254
124,4,16,3410
124,4,17,4123
124,4,18,3672
124,4,19,2448
124,4,20,1590
124,4,21,1165
124,4,22,907
124,4,23,573
124,5,0,299
124,5,1,171
124,5,2,119
124,5,3,121
124,5,4,386
124,5,5,860
124,5,6,1789
124,5,7,4416
124,5,8,9337
124,5,9,6574
124,5,10,3310
124,5,11,2558
124,5,12,2470
124,5,13,2361
124,5,14,3687
124,5,15,3433
124,5,16,3455
124,5,17,4026
124,5,18,3740
124,5,19,2624
124,5,20,1935
124,5,21,1551
124,5,22,1060
124,5,23,857
124,6,0,387
124,6,1,275
124,6,2,218
124,6,3,185
124,6,4,297
124,6,5,163
124,6,6,330
124,6,7,521
124,6,8,653
124,6,9,879
124,6,10,1269
124,6,11,1476
124,6,12,1608
124,6,13,1702
124,6,14,1549
124,6,15,1903
124,6,16,1679
124,6,17,1649
124,6,18,1462
124,6,19,1213
124,6,20,1099
124,6,21,853
124,6,22,768
124,6,23,693
125,0,0,547
125,0,1,301
125,0,2,192
125,0,3,139
125,0,4,148
125,0,5,136
125,0,6,237
125,0,7,282
125,0,8,437
125,0,9,672
125,0,10,842
125,0,11,987
125,0,12,1247
125,0,13,1561
125,0,14,1633
125,0,15,1602
125,0,16,1693
125,0,17,1607
125,0,18,1400
125,0,19,930
125,0,20,671
125,0,21,546
125,0,22,599
125,0,23,351
125,1,0,217
125,1,1,89
125,1,2,45
125,1,3,51
125,1,4,126
125,1,5,590
125,1,6,1483
125,1,7,2696
125,1,8,6261
125,1,9,4521
125,1,10,2167
125,1,11,1713
125,1,12,1836
125,1,13,2328
125,1,14,2381
125,1,15,3194
125,1,16,3169
125,1,17,3813
125,1,18,3128
125,1,19,1843
125,1,20,1250
125,1,21,927
125,1,22,702
125,1,23,459
125,2,0,224
125,2,1,126
125,2,2,56
125,2,3,61
125,2,4,152
125,2,5,712
125,2,6,1850
125,2,7,3716
125,2,8,8043
125,2,9,5935
125,2,10,2609
125,2,11,2096
125,2,12,2170
125,2,13,2357
125,2,14,2757
125,2,15,3815
125,2,16,3790
125,2,17,4454
125,2,18,3732
125,2,19,2257
125,2,20,1624
125,2,21,1213
125,2,22,908
125,2,23,584
125,3,0,474
125,3,1,412
125,3,2,239
125,3,3,137
125,3,4,192
125,3,5,774
125,3,6,1982
125,3,7,3622
125,3,8,8164
125,3,9,5997
125,3,10,2893
125,3,11,2323
125,3,12,2532
125,3,13,2795
125,3,14,3298
125,3,15,4005
125,3,16,4002
125,3,17,4808
125,3,18,4199
125,3,19,2634
125,3,20,1888
125,3,21,1311
125,3,22,1031
125,3,23,735
125,4,0,354
125,4,1,147
125,4,2,84
125,4,3,91
125,4,4,179
125,4,5,800
125,4,6,2075
125,4,7,3921
125,4,8,8667
125,4,9,6550
125,4,10,3125
125,4,11,2441
125,4,12,2385
125,4,13,2746
125,4,14,3172
125,4,15,4333
125,4,16,4371
125,4,17,5465
125,4,18,4329
125,4,19,2749
125,4,20,1949
125,4,21,1408
125,4,22,1016
125,4,23,731
125,5,0,465
125,5,1,200
125,5,2,121
125,5,3,95
125,5,4,189
125,5,5,801
125,5,6,2010
125,5,7,3542
125,5,8,7964
125,5,9,6181
125,5,10,3016
125,5,11,2654
125,5,12,2492
125,5,13,2972
125,5,14,3353
125,5,15,4370
125,5,16,4462
125,5,17,5248
125,5,18,4475
125,5,19,3153
125,5,20,2507
125,5,21,1800
125,5,22,1448
125,5,23,1073
125,6,0,558
125,6,1,291
125,6,2,181
125,6,3,140
125,6,4,163
125,6,5,181
125,6,6,443
125,6,7,580
125,6,8,765
125,6,9,1105
125,6,10,1202
125,6,11,1381
125,6,12,1814
125,6,13,2067
125,6,14,2318
125,6,15,2465
125,6,16,2430
125,6,17,2394
125,6,18,2144
125,6,19,1698
125,6,20,1249
125,6,21,1030
125,6,22,938
125,6,23,724
126,0,0,975
126,0,1,826
126,0,2,637
126,0,3,617
126,0,4,517
126,0,5,304
126,0,6,296
126,0,7,390
126,0,8,521
126,0,9,799
126,0,10,984
126,0,11,1267
126,0,12,1495
126,0,13,1688
126,0,14,1677
126,0,15,1610
126,0,16,1496
126,0,17,1406
126,0,18,1199
