station_complex_id,dow,hora,share,total_prepandemia
10,1,20,0.00683445,1063290
10,1,21,0.00512184,1063290
10,1,22,0.00431867,1063290
10,1,23,0.00281203,1063290
10,2,0,0.00155273,1063290
10,2,1,0.00053231,1063290
10,2,2,0.00020690,1063290
10,2,3,0.00014013,1063290
10,2,4,0.00015424,1063290
10,2,5,0.00030095,1063290
10,2,6,0.00081539,1063290
10,2,7,0.00250449,1063290
10,2,8,0.00557421,1063290
10,2,9,0.00529865,1063290
10,2,10,0.00407415,1063290
10,2,11,0.00429610,1063290
10,2,12,0.00510679,1063290
10,2,13,0.00544630,1063290
10,2,14,0.00717020,1063290
10,2,15,0.00969820,1063290
10,2,16,0.01308298,1063290
10,2,17,0.02890086,1063290
10,2,18,0.02532705,1063290
10,2,19,0.01330869,1063290
10,2,20,0.00862794,1063290
10,2,21,0.00886212,1063290
10,2,22,0.00577171,1063290
10,2,23,0.00328321,1063290
10,3,0,0.00195055,1063290
10,3,1,0.00101948,1063290
10,3,2,0.00073639,1063290
10,3,3,0.00037901,1063290
10,3,4,0.00030942,1063290
10,3,5,0.00034421,1063290
10,3,6,0.00094988,1063290
10,3,7,0.00258349,1063290
10,3,8,0.00561183,1063290
10,3,9,0.00585823,1063290
10,3,10,0.00482841,1063290
10,3,11,0.00492528,1063290
10,3,12,0.00564757,1063290
10,3,13,0.00658710,1063290
10,3,14,0.00805237,1063290
10,3,15,0.01124340,1063290
10,3,16,0.01534953,1063290
10,3,17,0.03030029,1063290
10,3,18,0.02668604,1063290
10,3,19,0.01457081,1063290
10,3,20,0.00967093,1063290
10,3,21,0.00925336,1063290
10,3,22,0.00786803,1063290
10,3,23,0.00442965,1063290
10,4,0,0.00232392,1063290
10,4,1,0.00075238,1063290
10,4,2,0.00031882,1063290
10,4,3,0.00022007,1063290
10,4,4,0.00021349,1063290
10,4,5,0.00032635,1063290
10,4,6,0.00098186,1063290
10,4,7,0.00288915,1063290
10,4,8,0.00598990,1063290
10,4,9,0.00625417,1063290
10,4,10,0.00499676,1063290
10,4,11,0.00536730,1063290
10,4,12,0.00631436,1063290
10,4,13,0.00674228,1063290
10,4,14,0.00815864,1063290
10,4,15,0.01149639,1063290
10,4,16,0.01606899,1063290
10,4,17,0.03301075,1063290
10,4,18,0.02980466,1063290
10,4,19,0.01546427,1063290
10,4,20,0.00993614,1063290
10,4,21,0.01100170,1063290
10,4,22,0.00839376,1063290
10,4,23,0.00456037,1063290
10,5,0,0.00272362,1063290
10,5,1,0.00092449,1063290
10,5,2,0.00041381,1063290
10,5,3,0.00026710,1063290
10,5,4,0.00023982,1063290
10,5,5,0.00033857,1063290
10,5,6,0.00095364,1063290
10,5,7,0.00271234,1063290
10,5,8,0.00569083,1063290
10,5,9,0.00602564,1063290
10,5,10,0.00511714,1063290
10,5,11,0.00578770,1063290
10,5,12,0.00674416,1063290
10,5,13,0.00741002,1063290
10,5,14,0.00901447,1063290
10,5,15,0.01257136,1063290
10,5,16,0.01832238,1063290
10,5,17,0.03232702,1063290
10,5,18,0.02286676,1063290
10,5,19,0.01302843,1063290
10,5,20,0.00883202,1063290
10,5,21,0.00798559,1063290
10,5,22,0.00853483,1063290
10,5,23,0.00598896,1063290
10,6,0,0.00329919,1063290
10,6,1,0.00139473,1063290
10,6,2,0.00062260,1063290
10,6,3,0.00041569,1063290
10,6,4,0.00031882,1063290
10,6,5,0.00023982,1063290
10,6,6,0.00039030,1063290
10,6,7,0.00072135,1063290
10,6,8,0.00127999,1063290
10,6,9,0.00244524,1063290
10,6,10,0.00319574,1063290
10,6,11,0.00385031,1063290
10,6,12,0.00391991,1063290
10,6,13,0.00439579,1063290
10,6,14,0.00514253,1063290
10,6,15,0.00605009,1063290
10,6,16,0.00828184,1063290
10,6,17,0.00772978,1063290
10,6,18,0.00636985,1063290
10,6,19,0.00552907,1063290
10,6,20,0.00527702,1063290
10,6,21,0.00516510,1063290
10,6,22,0.00774201,1063290
10,6,23,0.00539928,1063290
100,0,0,0.00209054,187990
100,0,1,0.00128198,187990
100,0,2,0.00080323,187990
100,0,3,0.00042555,187990
100,0,4,0.00040428,187990
100,0,5,0.00052130,187990
100,0,6,0.00094154,187990
100,0,7,0.00174477,187990
100,0,8,0.00301612,187990
100,0,9,0.00496303,187990
100,0,10,0.00704825,187990
100,0,11,0.00852705,187990
100,0,12,0.00890473,187990
100,0,13,0.00913346,187990
100,0,14,0.00860152,187990
100,0,15,0.00872387,187990
100,0,16,0.00868131,187990
100,0,17,0.00818661,187990
100,0,18,0.00710144,187990
100,0,19,0.00503750,187990
100,0,20,0.00361721,187990
100,0,21,0.00318634,187990
100,0,22,0.00295228,187990
100,0,23,0.00178201,187990
100,1,0,0.00105325,187990
100,1,1,0.00046279,187990
100,1,2,0.00023937,187990
100,1,3,0.00023937,187990
100,1,4,0.00054258,187990
100,1,5,0.00178733,187990
100,1,6,0.00398957,187990
100,1,7,0.00837279,187990
100,1,8,0.02129901,187990
100,1,9,0.01444226,187990
100,1,10,0.00671844,187990
100,1,11,0.00563328,187990
100,1,12,0.00562264,187990
100,1,13,0.00594712,187990
100,1,14,0.00791531,187990
100,1,15,0.00742061,187990
100,1,16,0.00901112,187990
100,1,17,0.00914410,187990
100,1,18,0.00773445,187990
100,1,19,0.00579286,187990
100,1,20,0.00398957,187990
100,1,21,0.00282994,187990
100,1,22,0.00215969,187990
100,1,23,0.00135646,187990
100,2,0,0.00091494,187990
100,2,1,0.00038832,187990
100,2,2,0.00009575,187990
100,2,3,0.00027129,187990
100,2,4,0.00054258,187990
100,2,5,0.00164370,187990
100,2,6,0.00485664,187990
100,2,7,0.01034630,187990
100,2,8,0.02518751,187990
100,2,9,0.01716049,187990
100,2,10,0.00735677,187990
100,2,11,0.00557476,187990
100,2,12,0.00510665,187990
100,2,13,0.00569179,187990
100,2,14,0.00651098,187990
100,2,15,0.00900580,187990
100,2,16,0.00862280,187990
100,2,17,0.00975052,187990
100,2,18,0.00756955,187990
100,2,19,0.00561732,187990
100,2,20,0.00400553,187990
100,2,21,0.00270759,187990
100,2,22,0.00197351,187990
100,2,23,0.00141497,187990
100,3,0,0.00131922,187990
100,3,1,0.00087771,187990
100,3,2,0.00043619,187990
100,3,3,0.00044683,187990
100,3,4,0.00071812,187990
100,3,5,0.00170222,187990
100,3,6,0.00515985,187990
100,3,7,0.01048460,187990
100,3,8,0.02579924,187990
100,3,9,0.01784137,187990
100,3,10,0.00736741,187990
100,3,11,0.00618650,187990
100,3,12,0.00531411,187990
100,3,13,0.00638864,187990
100,3,14,0.00794723,187990
100,3,15,0.00833555,187990
100,3,16,0.00954306,187990
100,3,17,0.01020267,187990
100,3,18,0.00830363,187990
100,3,19,0.00623969,187990
100,3,20,0.00522368,187990
100,3,21,0.00343103,187990
100,3,22,0.00270759,187990
100,3,23,0.00171286,187990
100,4,0,0.00114900,187990
100,4,1,0.00039896,187990
100,4,2,0.00022342,187990
100,4,3,0.00023937,187990
100,4,4,0.00071812,187990
100,4,5,0.00171286,187990
100,4,6,0.00500559,187990
100,4,7,0.01105378,187990
100,4,8,0.02742167,187990
100,4,9,0.01930422,187990
100,4,10,0.00775041,187990
100,4,11,0.00601096,187990
100,4,12,0.00529283,187990
100,4,13,0.00602692,187990
100,4,14,0.00729294,187990
100,4,15,0.00961221,187990
100,4,16,0.01044204,187990
100,4,17,0.01162296,187990
100,4,18,0.00950051,187990
100,4,19,0.00693122,187990
100,4,20,0.00514389,187990
100,4,21,0.00339912,187990
100,4,22,0.00313846,187990
100,4,23,0.00221288,187990
100,5,0,0.00135646,187990
100,5,1,0.00050003,187990
100,5,2,0.00023937,187990
100,5,3,0.00034576,187990
100,5,4,0.00055322,187990
100,5,5,0.00177137,187990
100,5,6,0.00463323,187990
100,5,7,0.01015480,187990
100,5,8,0.02544816,187990
100,5,9,0.01761264,187990
100,5,10,0.00808554,187990
100,5,11,0.00639928,187990
100,5,12,0.00670780,187990
100,5,13,0.00809618,187990
100,5,14,0.00914942,187990
100,5,15,0.01174531,187990
100,5,16,0.01173467,187990
100,5,17,0.01029310,187990
100,5,18,0.00763870,187990
100,5,19,0.00620246,187990
100,5,20,0.00560668,187990
100,5,21,0.00454811,187990
100,5,22,0.00387255,187990
100,5,23,0.00278738,187990
100,6,0,0.00190968,187990
100,6,1,0.00109580,187990
100,6,2,0.00048939,187990
100,6,3,0.00042555,187990
100,6,4,0.00048407,187990
100,6,5,0.00082983,187990
100,6,6,0.00148412,187990
100,6,7,0.00331933,187990
100,6,8,0.00569711,187990
100,6,9,0.00721315,187990
100,6,10,0.00827172,187990
100,6,11,0.00903240,187990
100,6,12,0.00992606,187990
100,6,13,0.01017607,187990
100,6,14,0.00977712,187990
100,6,15,0.00939944,187990
100,6,16,0.00937284,187990
100,6,17,0.00925049,187990
100,6,18,0.00980903,187990
100,6,19,0.00846322,187990
100,6,20,0.00670248,187990
100,6,21,0.00493111,187990
100,6,22,0.00378212,187990
100,6,23,0.00368637,187990
101,0,0,0.00312253,778535
101,0,1,0.00182009,778535
101,0,2,0.00132428,778535
101,0,3,0.00078866,778535
101,0,4,0.00063067,778535
101,0,5,0.00049452,778535
101,0,6,0.00073857,778535
101,0,7,0.00143475,778535
101,0,8,0.00235828,778535
101,0,9,0.00326382,778535
101,0,10,0.00440443,778535
101,0,11,0.00597276,778535
101,0,12,0.00649939,778535
101,0,13,0.00752696,778535
101,0,14,0.00777101,778535
101,0,15,0.00838241,778535
101,0,16,0.00841966,778535
101,0,17,0.00798551,778535
101,0,18,0.00738053,778535
101,0,19,0.00528557,778535
101,0,20,0.00413983,778535
101,0,21,0.00318804,778535
101,0,22,0.00307372,778535
101,0,23,0.00225166,778535
101,1,0,0.00128960,778535
101,1,1,0.00055232,778535
101,1,2,0.00031598,778535
101,1,3,0.00026203,778535
101,1,4,0.00042130,778535
101,1,5,0.00113675,778535
101,1,6,0.00321887,778535
101,1,7,0.00868169,778535
101,1,8,0.01948917,778535
101,1,9,0.01420360,778535
101,1,10,0.00673573,778535
101,1,11,0.00564393,778535
101,1,12,0.00571843,778535
101,1,13,0.00624635,778535
101,1,14,0.00734071,778535
101,1,15,0.00862774,778535
101,1,16,0.01056086,778535
101,1,17,0.01032580,778535
101,1,18,0.00942411,778535
101,1,19,0.00631571,778535
101,1,20,0.00470884,778535
101,1,21,0.00327410,778535
101,1,22,0.00271921,778535
101,1,23,0.00201404,778535
101,2,0,0.00102243,778535
101,2,1,0.00048553,778535
101,2,2,0.00029800,778535
101,2,3,0.00020937,778535
101,2,4,0.00044699,778535
101,2,5,0.00130887,778535
101,2,6,0.00380587,778535
101,2,7,0.01075353,778535
101,2,8,0.02401305,778535
101,2,9,0.01638590,778535
101,2,10,0.00703115,778535
101,2,11,0.00570816,778535
101,2,12,0.00528172,778535
101,2,13,0.00580963,778535
101,2,14,0.00658673,778535
101,2,15,0.00824626,778535
101,2,16,0.01017809,778535
101,2,17,0.01058270,778535
101,2,18,0.00953843,778535
101,2,19,0.00651352,778535
101,2,20,0.00449177,778535
101,2,21,0.00350916,778535
101,2,22,0.00274618,778535
101,2,23,0.00210524,778535
101,3,0,0.00168779,778535
101,3,1,0.00114960,778535
101,3,2,0.00078224,778535
101,3,3,0.00036607,778535
101,3,4,0.00053048,778535
101,3,5,0.00143475,778535
101,3,6,0.00403193,778535
101,3,7,0.01077280,778535
101,3,8,0.02386148,778535
101,3,9,0.01657215,778535
101,3,10,0.00794184,778535
101,3,11,0.00634011,778535
101,3,12,0.00643388,778535
101,3,13,0.00690014,778535
101,3,14,0.00775045,778535
101,3,15,0.00934576,778535
101,3,16,0.01082546,778535
101,3,17,0.01154990,778535
101,3,18,0.01030525,778535
101,3,19,0.00747558,778535
101,3,20,0.00533438,778535
101,3,21,0.00399854,778535
101,3,22,0.00327667,778535
101,3,23,0.00252654,778535
101,4,0,0.00138722,778535
101,4,1,0.00058828,778535
101,4,2,0.00036350,778535
101,4,3,0.00027488,778535
101,4,4,0.00052406,778535
101,4,5,0.00141419,778535
101,4,6,0.00401523,778535
101,4,7,0.01138420,778535
101,4,8,0.02509971,778535
101,4,9,0.01776028,778535
101,4,10,0.00824112,778535
101,4,11,0.00651223,778535
101,4,12,0.00621809,778535
101,4,13,0.00703629,778535
101,4,14,0.00795340,778535
101,4,15,0.01014084,778535
101,4,16,0.01219341,778535
101,4,17,0.01239251,778535
101,4,18,0.01104896,778535
101,4,19,0.00778385,778535
101,4,20,0.00578522,778535
101,4,21,0.00441984,778535
101,4,22,0.00353613,778535
101,4,23,0.00278600,778535
101,5,0,0.00170320,778535
101,5,1,0.00073985,778535
101,5,2,0.00046883,778535
101,5,3,0.00028515,778535
101,5,4,0.00044057,778535
101,5,5,0.00130502,778535
101,5,6,0.00386238,778535
101,5,7,0.01034764,778535
101,5,8,0.02309081,778535
101,5,9,0.01667234,778535
101,5,10,0.00774403,778535
101,5,11,0.00618855,778535
101,5,12,0.00677041,778535
101,5,13,0.00815634,778535
101,5,14,0.00920447,778535
101,5,15,0.01180551,778535
101,5,16,0.01260573,778535
101,5,17,0.01090767,778535
101,5,18,0.00936759,778535
101,5,19,0.00717758,778535
101,5,20,0.00563880,778535
101,5,21,0.00451361,778535
101,5,22,0.00369283,778535
101,5,23,0.00337172,778535
101,6,0,0.00280013,778535
101,6,1,0.00156448,778535
101,6,2,0.00104042,778535
101,6,3,0.00066021,778535
101,6,4,0.00054204,778535
101,6,5,0.00059214,778535
101,6,6,0.00118813,778535
101,6,7,0.00214762,778535
101,6,8,0.00368770,778535
101,6,9,0.00482573,778535
101,6,10,0.00579165,778535
101,6,11,0.00696436,778535
101,6,12,0.00781339,778535
101,6,13,0.00842994,778535
101,6,14,0.00883840,778535
101,6,15,0.00889491,778535
101,6,16,0.00940484,778535
101,6,17,0.00902336,778535
101,6,18,0.00878316,778535
101,6,19,0.00755265,778535
101,6,20,0.00599459,778535
101,6,21,0.00468059,778535
101,6,22,0.00412827,778535
101,6,23,0.00399468,778535
103,0,0,0.00483617,206982
103,0,1,0.00359452,206982
103,0,2,0.00278285,206982
103,0,3,0.00166198,206982
103,0,4,0.00107256,206982
103,0,5,0.00055560,206982
103,0,6,0.00050246,206982
103,0,7,0.00079234,206982
103,0,8,0.00129963,206982
103,0,9,0.00192287,206982
103,0,10,0.00292779,206982
103,0,11,0.00375878,206982
103,0,12,0.00449314,206982
103,0,13,0.00648849,206982
103,0,14,0.00832440,206982
103,0,15,0.00914089,206982
103,0,16,0.01034389,206982
103,0,17,0.01031491,206982
103,0,18,0.00959504,206982
103,0,19,0.00824709,206982
103,0,20,0.00692331,206982
103,0,21,0.00482651,206982
103,0,22,0.00512122,206982
103,0,23,0.00359935,206982
103,1,0,0.00212579,206982
103,1,1,0.00082133,206982
103,1,2,0.00070538,206982
103,1,3,0.00037201,206982
103,1,4,0.00038168,206982
103,1,5,0.00039134,206982
103,1,6,0.00093245,206982
103,1,7,0.00229489,206982
103,1,8,0.00596670,206982
103,1,9,0.00493280,206982
103,1,10,0.00373462,206982
103,1,11,0.00446416,206982
103,1,12,0.00549323,206982
103,1,13,0.00628557,206982
103,1,14,0.00697162,206982
103,1,15,0.00972548,206982
103,1,16,0.01047434,206982
103,1,17,0.01479839,206982
103,1,18,0.01355673,206982
103,1,19,0.01055164,206982
103,1,20,0.00742577,206982
103,1,21,0.00583142,206982
103,1,22,0.00506324,206982
103,1,23,0.00370080,206982
103,2,0,0.00174411,206982
103,2,1,0.00076818,206982
103,2,2,0.00060875,206982
103,2,3,0.00035269,206982
103,2,4,0.00024157,206982
103,2,5,0.00030921,206982
103,2,6,0.00098076,206982
103,2,7,0.00286981,206982
103,2,8,0.00713589,206982
103,2,9,0.00545458,206982
103,2,10,0.00353654,206982
103,2,11,0.00416944,206982
103,2,12,0.00512122,206982
103,2,13,0.00597153,206982
103,2,14,0.00682668,206982
103,2,15,0.00972548,206982
103,2,16,0.01105893,206982
103,2,17,0.01500614,206982
103,2,18,0.01342629,206982
103,2,19,0.01053232,206982
103,2,20,0.00845967,206982
103,2,21,0.00669623,206982
103,2,22,0.00557053,206982
103,2,23,0.00421293,206982
103,3,0,0.00239151,206982
103,3,1,0.00219343,206982
103,3,2,0.00197119,206982
103,3,3,0.00114020,206982
103,3,4,0.00077301,206982
103,3,5,0.00050246,206982
103,3,6,0.00114020,206982
103,3,7,0.00293745,206982
103,3,8,0.00783160,206982
103,3,9,0.00594738,206982
103,3,10,0.00442551,206982
103,3,11,0.00502942,206982
103,3,12,0.00641119,206982
103,3,13,0.00676387,206982
103,3,14,0.00754172,206982
103,3,15,0.01107826,206982
103,3,16,0.01291417,206982
103,3,17,0.01624779,206982
103,3,18,0.01506411,206982
103,3,19,0.01265811,206982
103,3,20,0.00993806,206982
103,3,21,0.00811182,206982
103,3,22,0.00732914,206982
103,3,23,0.00529032,206982
103,4,0,0.00276353,206982
103,4,1,0.00107739,206982
103,4,2,0.00105806,206982
103,4,3,0.00040583,206982
103,4,4,0.00042999,206982
103,4,5,0.00037201,206982
103,4,6,0.00102424,206982
103,4,7,0.00314037,206982
103,4,8,0.00763835,206982
103,4,9,0.00634355,206982
103,4,10,0.00442551,206982
103,4,11,0.00496178,206982
103,4,12,0.00605850,206982
103,4,13,0.00703926,206982
103,4,14,0.00794755,206982
103,4,15,0.01149858,206982
103,4,16,0.01272574,206982
103,4,17,0.01733967,206982
103,4,18,0.01628644,206982
103,4,19,0.01263878,206982
103,4,20,0.01131016,206982
103,4,21,0.00891865,206982
103,4,22,0.00836305,206982
103,4,23,0.00639186,206982
103,5,0,0.00346407,206982
103,5,1,0.00173928,206982
103,5,2,0.00136727,206982
103,5,3,0.00078751,206982
103,5,4,0.00059909,206982
103,5,5,0.00048313,206982
103,5,6,0.00100492,206982
103,5,7,0.00279734,206982
103,5,8,0.00720836,206982
103,5,9,0.00609232,206982
103,5,10,0.00468157,206982
103,5,11,0.00533380,206982
103,5,12,0.00676387,206982
103,5,13,0.00758520,206982
103,5,14,0.00903943,206982
103,5,15,0.01192374,206982
103,5,16,0.01377898,206982
103,5,17,0.01664396,206982
103,5,18,0.01535399,206982
103,5,19,0.01293349,206982
103,5,20,0.01099129,206982
103,5,21,0.00911673,206982
103,5,22,0.00842585,206982
103,5,23,0.00796688,206982
103,6,0,0.00595221,206982
103,6,1,0.00364283,206982
103,6,2,0.00284566,206982
103,6,3,0.00154603,206982
103,6,4,0.00107739,206982
103,6,5,0.00055560,206982
103,6,6,0.00053628,206982
103,6,7,0.00100492,206982
103,6,8,0.00165232,206982
103,6,9,0.00305341,206982
103,6,10,0.00413563,206982
103,6,11,0.00527582,206982
103,6,12,0.00733880,206982
103,6,13,0.00882202,206982
103,6,14,0.01008300,206982
103,6,15,0.01095264,206982
103,6,16,0.01264361,206982
103,6,17,0.01301079,206982
103,6,18,0.01173049,206982
103,6,19,0.01097197,206982
103,6,20,0.00906359,206982
103,6,21,0.00702477,206982
103,6,22,0.00734847,206982
103,6,23,0.00695230,206982
107,0,0,0.00100585,359895
107,0,1,0.00041679,359895
107,0,2,0.00015004,359895
107,0,3,0.00007780,359895
107,0,4,0.00008058,359895
107,0,5,0.00007780,359895
107,0,6,0.00019728,359895
107,0,7,0.00038067,359895
107,0,8,0.00072799,359895
107,0,9,0.00081135,359895
107,0,10,0.00134484,359895
107,0,11,0.00202559,359895
107,0,12,0.00213951,359895
107,0,13,0.00247016,359895
107,0,14,0.00263966,359895
107,0,15,0.00283972,359895
107,0,16,0.00328429,359895
107,0,17,0.00352881,359895
107,0,18,0.00263410,359895
107,0,19,0.00171717,359895
107,0,20,0.00134206,359895
107,0,21,0.00087526,359895
107,0,22,0.00139485,359895
107,0,23,0.00080579,359895
107,1,0,0.00047514,359895
107,1,1,0.00013337,359895
107,1,2,0.00008058,359895
107,1,3,0.00004168,359895
107,1,4,0.00009169,359895
107,1,5,0.00018061,359895
107,1,6,0.00096417,359895
107,1,7,0.00189500,359895
107,1,8,0.00302033,359895
107,1,9,0.00281193,359895
107,1,10,0.00250351,359895
107,1,11,0.00339821,359895
107,1,12,0.00479584,359895
107,1,13,0.00503758,359895
107,1,14,0.00803568,359895
107,1,15,0.01136998,359895
107,1,16,0.01884439,359895
107,1,17,0.03873352,359895
107,1,18,0.02521847,359895
107,1,19,0.01058364,359895
107,1,20,0.00555440,359895
107,1,21,0.00346490,359895
107,1,22,0.00181164,359895
107,1,23,0.00126148,359895
107,2,0,0.00144209,359895
107,2,1,0.00022784,359895
107,2,2,0.00012782,359895
107,2,3,0.00010281,359895
107,2,4,0.00015004,359895
107,2,5,0.00018061,359895
107,2,6,0.00122258,359895
107,2,7,0.00206449,359895
107,2,8,0.00370108,359895
107,2,9,0.00312313,359895
107,2,10,0.00300643,359895
107,2,11,0.00370108,359895
107,2,12,0.00510149,359895
107,2,13,0.00527654,359895
107,2,14,0.00703539,359895
107,2,15,0.01369566,359895
107,2,16,0.02336515,359895
107,2,17,0.04789175,359895
107,2,18,0.03105628,359895
107,2,19,0.01324831,359895
107,2,20,0.00730213,359895
107,2,21,0.00471526,359895
107,2,22,0.00205060,359895
107,2,23,0.00128371,359895
107,3,0,0.00173106,359895
107,3,1,0.00056127,359895
107,3,2,0.00036122,359895
107,3,3,0.00015004,359895
107,3,4,0.00021951,359895
107,3,5,0.00024729,359895
107,3,6,0.00117534,359895
107,3,7,0.00211728,359895
107,3,8,0.00349824,359895
107,3,9,0.00308423,359895
107,3,10,0.00294530,359895
107,3,11,0.00396782,359895
107,3,12,0.00555995,359895
107,3,13,0.00565721,359895
107,3,14,0.00796621,359895
107,3,15,0.01405966,359895
107,3,16,0.02429875,359895
107,3,17,0.04836411,359895
107,3,18,0.03188708,359895
107,3,19,0.01353450,359895
107,3,20,0.00803290,359895
107,3,21,0.00473749,359895
107,3,22,0.00248684,359895
107,3,23,0.00141986,359895
107,4,0,0.00181998,359895
107,4,1,0.00030009,359895
107,4,2,0.00014171,359895
107,4,3,0.00010836,359895
107,4,4,0.00014727,359895
107,4,5,0.00024729,359895
107,4,6,0.00132261,359895
107,4,7,0.00225621,359895
107,4,8,0.00394560,359895
107,4,9,0.00330374,359895
107,4,10,0.00312869,359895
107,4,11,0.00424013,359895
107,4,12,0.00587116,359895
107,4,13,0.00605177,359895
107,4,14,0.00873866,359895
107,4,15,0.01573514,359895
107,4,16,0.02700510,359895
107,4,17,0.05259590,359895
107,4,18,0.03392656,359895
107,4,19,0.01436252,359895
107,4,20,0.00844691,359895
107,4,21,0.00538213,359895
107,4,22,0.00258409,359895
107,4,23,0.00169772,359895
107,5,0,0.00190611,359895
107,5,1,0.00041957,359895
107,5,2,0.00015560,359895
107,5,3,0.00010281,359895
107,5,4,0.00013337,359895
107,5,5,0.00026397,359895
107,5,6,0.00116423,359895
107,5,7,0.00240348,359895
107,5,8,0.00356215,359895
107,5,9,0.00357882,359895
107,5,10,0.00335653,359895
107,5,11,0.00447075,359895
107,5,12,0.00657414,359895
107,5,13,0.00753553,359895
107,5,14,0.01155893,359895
107,5,15,0.01641312,359895
107,5,16,0.02688562,359895
107,5,17,0.04594951,359895
107,5,18,0.02689951,359895
107,5,19,0.01200906,359895
107,5,20,0.00664916,359895
107,5,21,0.00412620,359895
107,5,22,0.00270634,359895
107,5,23,0.00219786,359895
107,6,0,0.00214785,359895
107,6,1,0.00058350,359895
107,6,2,0.00029175,359895
107,6,3,0.00018061,359895
107,6,4,0.00006391,359895
107,6,5,0.00013337,359895
107,6,6,0.00015004,359895
107,6,7,0.00051682,359895
107,6,8,0.00085581,359895
107,6,9,0.00128926,359895
107,6,10,0.00197835,359895
107,6,11,0.00285917,359895
107,6,12,0.00387057,359895
107,6,13,0.00405952,359895
107,6,14,0.00414288,359895
107,6,15,0.00505425,359895
107,6,16,0.00525431,359895
107,6,17,0.00490143,359895
107,6,18,0.00407619,359895
107,6,19,0.00299810,359895
107,6,20,0.00235069,359895
107,6,21,0.00190611,359895
107,6,22,0.00178663,359895
107,6,23,0.00175607,359895
108,0,0,0.00060715,186114
108,0,1,0.00032238,186114
108,0,2,0.00017731,186114
108,0,3,0.00013433,186114
108,0,4,0.00036537,186114
108,0,5,0.00068238,186114
108,0,6,0.00128953,186114
108,0,7,0.00243937,186114
108,0,8,0.00327219,186114
108,0,9,0.00375576,186114
108,0,10,0.00317547,186114
108,0,11,0.00371278,186114
108,0,12,0.00419098,186114
108,0,13,0.00391158,186114
108,0,14,0.00475515,186114
108,0,15,0.00490560,186114
108,0,16,0.00477127,186114
108,0,17,0.00401904,186114
108,0,18,0.00346024,186114
108,0,19,0.00285846,186114
108,0,20,0.00188594,186114
108,0,21,0.00190206,186114
108,0,22,0.00098327,186114
108,0,23,0.00066089,186114
108,1,0,0.00043522,186114
108,1,1,0.00019880,186114
108,1,2,0.00015045,186114
108,1,3,0.00020955,186114
108,1,4,0.00113909,186114
108,1,5,0.00674855,186114
108,1,6,0.01307263,186114
108,1,7,0.02387247,186114
108,1,8,0.02026715,186114
108,1,9,0.00830674,186114
108,1,10,0.00488410,186114
108,1,11,0.00428769,186114
108,1,12,0.00444351,186114
108,1,13,0.00519574,186114
108,1,14,0.00888703,186114
108,1,15,0.00837121,186114
108,1,16,0.01301353,186114
108,1,17,0.00840882,186114
108,1,18,0.00598558,186114
108,1,19,0.00387934,186114
108,1,20,0.00274563,186114
108,1,21,0.00197191,186114
108,1,22,0.00166565,186114
108,1,23,0.00123043,186114
108,2,0,0.00046746,186114
108,2,1,0.00010746,186114
108,2,2,0.00012358,186114
108,2,3,0.00045134,186114
108,2,4,0.00126267,186114
108,2,5,0.00766197,186114
108,2,6,0.01550662,186114
108,2,7,0.02867060,186114
108,2,8,0.02502230,186114
108,2,9,0.00931687,186114
108,2,10,0.00491097,186114
108,2,11,0.00396531,186114
108,2,12,0.00449187,186114
108,2,13,0.00531395,186114
108,2,14,0.00999387,186114
108,2,15,0.00926314,186114
108,2,16,0.01386784,186114
108,2,17,0.00909658,186114
108,2,18,0.00628110,186114
108,2,19,0.00393845,186114
108,2,20,0.00281011,186114
108,2,21,0.00170863,186114
108,2,22,0.00145072,186114
108,2,23,0.00098864,186114
108,3,0,0.00051044,186114
108,3,1,0.00022567,186114
108,3,2,0.00019880,186114
108,3,3,0.00054268,186114
108,3,4,0.00132177,186114
108,3,5,0.00782854,186114
108,3,6,0.01529170,186114
108,3,7,0.02809568,186114
108,3,8,0.02494170,186114
108,3,9,0.00944045,186114
108,3,10,0.00567931,186114
108,3,11,0.00476590,186114
108,3,12,0.00493783,186114
108,3,13,0.00565245,186114
108,3,14,0.01534543,186114
108,3,15,0.00978433,186114
108,3,16,0.01076759,186114
108,3,17,0.00965000,186114
108,3,18,0.00669482,186114
108,3,19,0.00445426,186114
108,3,20,0.00301965,186114
108,3,21,0.00195042,186114
108,3,22,0.00167102,186114
108,3,23,0.00121431,186114
108,4,0,0.00058029,186114
108,4,1,0.00025791,186114
108,4,2,0.00017731,186114
108,4,3,0.00049432,186114
108,4,4,0.00147759,186114
108,4,5,0.00842494,186114
108,4,6,0.01636631,186114
108,4,7,0.03229741,186114
108,4,8,0.02659123,186114
108,4,9,0.01031626,186114
108,4,10,0.00637781,186114
108,4,11,0.00526022,186114
108,4,12,0.00513664,186114
108,4,13,0.00583513,186114
108,4,14,0.01120818,186114
108,4,15,0.01026253,186114
108,4,16,0.01580214,186114
108,4,17,0.01049894,186114
108,4,18,0.00740944,186114
108,4,19,0.00481425,186114
108,4,20,0.00305727,186114
108,4,21,0.00234802,186114
108,4,22,0.00189131,186114
108,4,23,0.00121968,186114
108,5,0,0.00049969,186114
108,5,1,0.00023641,186114
108,5,2,0.00019343,186114
108,5,3,0.00061790,186114
108,5,4,0.00134326,186114
108,5,5,0.00803808,186114
108,5,6,0.01510365,186114
